id;value;department_id;ordering
11206;SAULNIERES;28;0
11207;SAUMERAY;28;0
11208;SAUSSAY;28;0
11209;SENANTES;28;0
11210;SENONCHES;28;0
11211;SERAZEREUX;28;0
11212;SERVILLE;28;0
11213;SOIZE;28;0
11214;SOREL-MOUSSEL;28;0
11215;SOUANCE-AU-PERCHE;28;0
11216;SOULAIRES;28;0
11217;SOURS;28;0
11218;TERMINIERS;28;0
11219;THEUVILLE;28;0
11220;LE THIEULIN;28;0
11221;THIMERT-GATELLES;28;0
11222;THIRON GARDAIS;28;0
11223;THIVARS;28;0
11224;THIVILLE;28;0
11225;TILLAY-LE-PENEUX;28;0
11226;TOURY;28;0
11227;TRANCRAINVILLE;28;0
11228;TREMBLAY-LES-VILLAGES;28;0
11229;TREON;28;0
11230;TRIZAY-COUTRETOT-SAINT-SERGE;28;0
11231;TRIZAY-LES-BONNEVAL;28;0
11232;UMPEAU;28;0
11233;UNVERRE;28;0
11234;VARIZE;28;0
11235;VAUPILLON;28;0
11236;VERIGNY;28;0
11237;VER-LES-CHARTRES;28;0
11238;VERNOUILLET;28;0
11239;VERT-EN-DROUAIS;28;0
11240;VIABON;28;0
11241;VICHERES;28;0
11242;VIERVILLE;28;0
11243;VIEUVICQ;28;0
11244;VILLAMPUY;28;0
11245;VILLARS;28;0
11246;VILLEAU;28;0
11247;VILLEBON;28;0
11248;VILLEMEUX-SUR-EURE;28;0
11249;VILLENEUVE-SAINT-NICOLAS;28;0
11250;VILLIERS-LE-MORHIER;28;0
11251;VILLIERS-SAINT-ORIEN;28;0
11252;VITRAY-EN-BEAUCE;28;0
11253;VOISE;28;0
11254;VOVES;28;0
11255;YERMENONVILLE;28;0
11256;YEVRES;28;0
11257;YMERAY;28;0
11258;YMONVILLE;28;0
11259;ARGOL;29;0
11260;ARZANO;29;0
11261;AUDIERNE;29;0
11262;BANNALEC;29;0
11263;BAYE;29;0
11264;BENODET;29;0
11265;BERRIEN;29;0
11266;BEUZEC-CAP-SIZUN;29;0
11267;BODILIS;29;0
11268;BOHARS;29;0
11269;BOLAZEC;29;0
11270;BOTMEUR;29;0
11271;BOTSORHEL;29;0
11272;BOURG-BLANC;29;0
11273;BRASPARTS;29;0
11274;BRELES;29;0
11275;BRENNILIS;29;0
11276;BREST;29;0
11277;BRIEC-DE-L'ODET;29;0
11278;BRIGNOGAN-PLAGE;29;0
11279;CAMARET-SUR-MER;29;0
11280;CARANTEC;29;0
11281;CARHAIX-PLOUGUER;29;0
11282;CAST;29;0
11283;CHATEAULIN;29;0
11284;CHATEAUNEUF-DU-FAOU;29;0
11285;CLEDEN-CAP-SIZUN;29;0
11286;CLEDEN-POHER;29;0
11287;CLEDER;29;0
11288;CLOHARS-CARNOET;29;0
11289;CLOHARS-FOUESNANT;29;0
11290;LE CLOITRE-PLEYBEN;29;0
11291;LE CLOITRE-SAINT-THEGONNEC;29;0
11292;COAT-MEAL;29;0
11293;COLLOREC;29;0
11294;COMBRIT;29;0
11295;COMMANA;29;0
11296;CONCARNEAU;29;0
11297;CONFORT-MEILARS;29;0
11298;LE CONQUET;29;0
11299;CORAY;29;0
11300;CROZON;29;0
11301;DAOULAS;29;0
11302;DINEAULT;29;0
11303;DIRINON;29;0
11304;DOUARNENEZ;29;0
11305;LE DRENNEC;29;0
11306;EDERN;29;0
11307;ELLIANT;29;0
11308;ERGUE-GABERIC;29;0
11309;ESQUIBIEN;29;0
11310;LE FAOU;29;0
11311;LA FEUILLEE;29;0
11312;LE FOLGOET;29;0
11313;LA FOREST-LANDERNEAU;29;0
11314;LA FORET-FOUESNANT;29;0
11315;FOUESNANT;29;0
11316;GARLAN;29;0
11317;GOUESNAC'H;29;0
11318;GOUESNOU;29;0
11319;GOUEZEC;29;0
11320;GOULIEN;29;0
11321;GOULVEN;29;0
11322;GOURLIZON;29;0
11323;GUENGAT;29;0
11324;GUERLESQUIN;29;0
11325;GUICLAN;29;0
11326;GUILERS;29;0
11327;GUILER-SUR-GOYEN;29;0
11328;GUILLIGOMARC'H;29;0
11329;GUILVINEC;29;0
11330;GUIMAEC;29;0
11331;GUIMILIAU;29;0
11332;GUIPAVAS;29;0
11333;GUIPRONVEL;29;0
11334;GUISSENY;29;0
11335;HANVEC;29;0
11336;HENVIC;29;0
11337;HOPITAL-CAMFROUT;29;0
11338;HUELGOAT;29;0
11339;ÎLE-DE-BATZ;29;0
11340;ÎLE-DE-SEIN;29;0
11341;ÎLE-MOLENE;29;0
11342;ÎLE-TUDY;29;0
11343;IRVILLAC;29;0
11344;LE JUCH;29;0
11345;KERGLOFF;29;0
11346;KERLAZ;29;0
11347;KERLOUAN;29;0
11348;KERNILIS;29;0
11349;KERNOUES;29;0
11350;KERSAINT-PLABENNEC;29;0
11351;LAMPAUL-GUIMILIAU;29;0
11352;LAMPAUL-PLOUARZEL;29;0
11353;LAMPAUL-PLOUDALMEZEAU;29;0
11354;LANARVILY;29;0
11355;LANDEDA;29;0
11356;LANDELEAU;29;0
11357;LANDERNEAU;29;0
11358;LANDEVENNEC;29;0
11359;LANDIVISIAU;29;0
11360;LANDREVARZEC;29;0
11361;LANDUDAL;29;0
11362;LANDUDEC;29;0
11363;LANDUNVEZ;29;0
11364;LANGOLEN;29;0
11365;LANHOUARNEAU;29;0
11366;LANILDUT;29;0
11367;LANMEUR;29;0
11368;LANNEANOU;29;0
11369;LANNEDERN;29;0
11370;LANNEUFFRET;29;0
11371;LANNILIS;29;0
11372;LANRIVOARE;29;0
11373;LANVEOC;29;0
11374;LAZ;29;0
11375;LENNON;29;0
11376;LESNEVEN;29;0
11377;LEUHAN;29;0
11378;LOC-BREVALAIRE;29;0
11379;LOC-EGUINER;29;0
11380;LOC-EGUINER-SAINT-THEGONNEC;29;0
11381;LOCMARIA-BERRIEN;29;0
11382;LOCMARIA-PLOUZANE;29;0
11383;LOCMELAR;29;0
11384;LOCQUENOLE;29;0
11385;LOCQUIREC;29;0
11386;LOCRONAN;29;0
11387;LOCTUDY;29;0
11388;LOCUNOLE;29;0
11389;LOGONNA-DAOULAS;29;0
11390;LOPEREC;29;0
11391;LOPERHET;29;0
11392;LOQUEFFRET;29;0
11393;LOTHEY;29;0
11394;MAHALON;29;0
11395;LA MARTYRE;29;0
11396;MELGVEN;29;0
11397;MELLAC;29;0
11398;MESPAUL;29;0
11399;MILIZAC;29;0
11400;MOELAN-SUR-MER;29;0
11401;MORLAIX;29;0
11402;MOTREFF;29;0
11403;NEVEZ;29;0
11404;OUESSANT;29;0
11405;PENCRAN;29;0
11406;PENMARCH;29;0
11407;PEUMERIT;29;0
11408;PLABENNEC;29;0
11409;PLEUVEN;29;0
11410;PLEYBEN;29;0
11411;PLEYBER-CHRIST;29;0
11412;PLOBANNALEC-LESCONIL;29;0
11413;PLOEVEN;29;0
11414;PLOGASTEL-SAINT-GERMAIN;29;0
11415;PLOGOFF;29;0
11416;PLOGONNEC;29;0
11417;PLOMELIN;29;0
11418;PLOMEUR;29;0
11419;PLOMODIERN;29;0
11420;PLONEIS;29;0
11421;PLONEOUR-LANVERN;29;0
11422;PLONEVEZ-DU-FAOU;29;0
11423;PLONEVEZ-PORZAY;29;0
11424;PLOUARZEL;29;0
11425;PLOUDALMEZEAU;29;0
11426;PLOUDANIEL;29;0
11427;PLOUDIRY;29;0
11428;PLOUEDERN;29;0
11429;PLOUEGAT-GUERAND;29;0
11430;PLOUEGAT-MOYSAN;29;0
11431;PLOUENAN;29;0
11432;PLOUESCAT;29;0
11433;PLOUEZOC'H;29;0
11434;PLOUGAR;29;0
11435;PLOUGASNOU;29;0
11436;PLOUGASTEL-DAOULAS;29;0
11437;PLOUGONVELIN;29;0
11438;PLOUGONVEN;29;0
11439;PLOUGOULM;29;0
11440;PLOUGOURVEST;29;0
11441;PLOUGUERNEAU;29;0
11442;PLOUGUIN;29;0
11443;PLOUHINEC;29;0
11444;PLOUIDER;29;0
11445;PLOUIGNEAU;29;0
11446;PLOUMOGUER;29;0
11447;PLOUNEOUR-MENEZ;29;0
11448;PLOUNEOUR-TREZ;29;0
11449;PLOUNEVENTER;29;0
11450;PLOUNEVEZEL;29;0
11451;PLOUNEVEZ-LOCHRIST;29;0
11452;PLOURIN-LES-MORLAIX;29;0
11453;PLOURIN;29;0
11454;PLOUVIEN;29;0
11455;PLOUVORN;29;0
11456;PLOUYE;29;0
11457;PLOUZANE;29;0
11458;PLOUZEVEDE;29;0
11459;PLOVAN;29;0
11460;PLOZEVET;29;0
11461;PLUGUFFAN;29;0
11462;PONT-AVEN;29;0
11463;PONT-CROIX;29;0
11464;PONT-DE-BUIS-LES-QUIMERCH;29;0
11465;LE PONTHOU;29;0
11466;PONT-L'ABBE;29;0
11467;PORSPODER;29;0
11468;PORT-LAUNAY;29;0
11469;POULDERGAT;29;0
11470;POULDREUZIC;29;0
11471;POULLAN-SUR-MER;29;0
11472;POULLAOUEN;29;0
11473;PRIMELIN;29;0
11474;QUEMENEVEN;29;0
11475;QUERRIEN;29;0
11476;QUIMPER;29;0
11477;QUIMPERLE;29;0
11478;REDENE;29;0
11479;LE RELECQ-KERHUON;29;0
11480;RIEC-SUR-BELON;29;0
11481;LA ROCHE-MAURICE;29;0
11482;ROSCANVEL;29;0
11483;ROSCOFF;29;0
11484;ROSNOEN;29;0
11485;ROSPORDEN;29;0
11486;SAINT-COULITZ;29;0
11487;SAINT-DERRIEN;29;0
11488;SAINT-DIVY;29;0
11489;SAINT-ELOY;29;0
11490;SAINTE-SEVE;29;0
11491;SAINT-EVARZEC;29;0
11492;SAINT-FREGANT;29;0
11493;SAINT-GOAZEC;29;0
11494;SAINT-HERNIN;29;0
11495;SAINT-JEAN-DU-DOIGT;29;0
11496;SAINT-JEAN-TROLIMON;29;0
11497;SAINT-MARTIN-DES-CHAMPS;29;0
11498;SAINT-MEEN;29;0
11499;SAINT-NIC;29;0
11500;SAINT-PABU;29;0
11501;SAINT-POL-DE-LEON;29;0
11502;SAINT-RENAN;29;0
11503;SAINT-RIVOAL;29;0
11504;SAINT-SAUVEUR;29;0
11505;SAINT-SEGAL;29;0
11506;SAINT-SERVAIS;29;0
11507;SAINT-THEGONNEC;29;0
11508;SAINT-THOIS;29;0
11509;SAINT-THONAN;29;0
11510;SAINT-THURIEN;29;0
11511;SAINT-URBAIN;29;0
11512;SAINT-VOUGAY;29;0
11513;SAINT-YVI;29;0
11514;SANTEC;29;0
11515;SCAER;29;0
11516;SCRIGNAC;29;0
11517;SIBIRIL;29;0
11518;SIZUN;29;0
11519;SPEZET;29;0
11520;TAULE;29;0
11521;TELGRUC-SUR-MER;29;0
11522;TOURCH;29;0
11523;TREBABU;29;0
11524;TREFFIAGAT;29;0
11525;TREFLAOUENAN;29;0
11526;TREFLEVENEZ;29;0
11527;TREFLEZ;29;0
11528;TREGARANTEC;29;0
11529;TREGARVAN;29;0
11530;TREGLONOU;29;0
11531;TREGOUREZ;29;0
11532;TREGUENNEC;29;0
11533;TREGUNC;29;0
11534;LE TREHOU;29;0
11535;TREMAOUEZAN;29;0
11536;TREMEOC;29;0
11537;TREMEVEN;29;0
11538;TREOGAT;29;0
11539;TREOUERGAT;29;0
11540;LE TREVOUX;29;0
11541;TREZILIDE;29;0
11542;AIGALIERS;30;0
11543;AIGREMONT;30;0
11544;AIGUES-MORTES;30;0
11545;AIGUES-VIVES;30;0
11546;AIGUEZE;30;0
11547;AIMARGUES;30;0
11548;ALES;30;0
11549;ALLEGRE-LES-FUMADES;30;0
11550;ALZON;30;0
11551;ANDUZE;30;0
11552;LES ANGLES;30;0
11553;ARAMON;30;0
11554;ARGILLIERS;30;0
11555;ARPAILLARGUES-ET-AUREILLAC;30;0
11556;ARPHY;30;0
11557;ARRE;30;0
11558;ARRIGAS;30;0
11559;ASPERES;30;0
11560;AUBAIS;30;0
11561;AUBORD;30;0
11562;AUBUSSARGUES;30;0
11563;AUJAC;30;0
11564;AUJARGUES;30;0
11565;AULAS;30;0
11566;AUMESSAS;30;0
11567;AVEZE;30;0
11568;BAGARD;30;0
11569;BAGNOLS-SUR-CEZE;30;0
11570;BARJAC;30;0
11571;BARON;30;0
11572;LA BASTIDE-D'ENGRAS;30;0
11573;BEAUCAIRE;30;0
11574;BEAUVOISIN;30;0
11575;BELLEGARDE;30;0
11576;BELVEZET;30;0
11577;BERNIS;30;0
11578;BESSEGES;30;0
11579;BEZ-ET-ESPARON;30;0
11580;BEZOUCE;30;0
11581;BLANDAS;30;0
11582;BLAUZAC;30;0
11583;BOISSET-ET-GAUJAC;30;0
11584;BOISSIERES;30;0
11585;BONNEVAUX;30;0
11586;BORDEZAC;30;0
11587;BOUCOIRAN-ET-NOZIERES;30;0
11588;BOUILLARGUES;30;0
11589;BOUQUET;30;0
11590;BOURDIC;30;0
11591;BRAGASSARGUES;30;0
11592;BRANOUX-LES-TAILLADES;30;0
11593;BREAU-ET-SALAGOSSE;30;0
11594;BRIGNON;30;0
11595;BROUZET-LES-ALES;30;0
11596;BROUZET-LES-QUISSAC;30;0
11597;LA BRUGUIERE;30;0
11598;CABRIERES;30;0
11599;LA CADIERE-ET-CAMBO;30;0
11600;LE CAILAR;30;0
11601;CAISSARGUES;30;0
11602;LA CALMETTE;30;0
11603;CALVISSON;30;0
11604;CAMPESTRE-ET-LUC;30;0
11605;CANAULES-ET-ARGENTIERES;30;0
11606;CANNES-ET-CLAIRAN;30;0
11607;LA CAPELLE-ET-MASMOLENE;30;0
11608;CARDET;30;0
11609;CARNAS;30;0
11610;CARSAN;30;0
11611;CASSAGNOLES;30;0
11612;CASTELNAU-VALENCE;30;0
11613;CASTILLON-DU-GARD;30;0
11614;CAUSSE-BEGON;30;0
11615;CAVEIRAC;30;0
11616;CAVILLARGUES;30;0
11617;CENDRAS;30;0
11618;CHAMBON;30;0
11619;CHAMBORIGAUD;30;0
11620;CHUSCLAN;30;0
11621;CLARENSAC;30;0
11622;CODOGNAN;30;0
11623;CODOLET;30;0
11624;COLLIAS;30;0
11625;COLLORGUES;30;0
11626;COLOGNAC;30;0
11627;COMBAS;30;0
11628;COMPS;30;0
11629;CONCOULES;30;0
11630;CONGENIES;30;0
11631;CONNAUX;30;0
11632;CONQUEYRAC;30;0
11633;CORBES;30;0
11634;CORCONNE;30;0
11635;CORNILLON;30;0
11636;COURRY;30;0
11637;CRESPIAN;30;0
11638;CROS;30;0
11639;CRUVIERS-LASCOURS;30;0
11640;DEAUX;30;0
11641;DIONS;30;0
11642;DOMAZAN;30;0
11643;DOMESSARGUES;30;0
11644;DOURBIES;30;0
11645;DURFORT-ET-SAINT-MARTIN-DE-SOSSENAC;30;0
11646;ESTEZARGUES;30;0
11647;L'ESTRECHURE;30;0
11648;EUZET;30;0
11649;FLAUX;30;0
11650;FOISSAC;30;0
11651;FONS;30;0
11652;FONS-SUR-LUSSAN;30;0
11653;FONTANES;30;0
11654;FONTARECHES;30;0
11655;FOURNES;30;0
11656;FOURQUES;30;0
11657;FRESSAC;30;0
11658;GAGNIERES;30;0
11659;GAILHAN;30;0
11660;GAJAN;30;0
11661;GALLARGUES-LE-MONTUEUX;30;0
11662;LE GARN;30;0
11663;GARONS;30;0
11664;GARRIGUES-SAINTE-EULALIE;30;0
11665;GAUJAC;30;0
11666;GENERAC;30;0
11667;GENERARGUES;30;0
11668;GENOLHAC;30;0
11669;GOUDARGUES;30;0
11670;LA GRAND-COMBE;30;0
11671;LE GRAU-DU-ROI;30;0
11672;ISSIRAC;30;0
11673;JONQUIERES-SAINT-VINCENT;30;0
11674;JUNAS;30;0
11675;LAMELOUZE;30;0
11676;LANGLADE;30;0
11677;LANUEJOLS;30;0
11678;LASALLE;30;0
11679;LAUDUN-L'ARDOISE;30;0
11680;LAVAL-PRADEL;30;0
11681;LAVAL-SAINT-ROMAN;30;0
11682;LECQUES;30;0
11683;LEDENON;30;0
11684;LEDIGNAN;30;0
11685;LEZAN;30;0
11686;LIOUC;30;0
11687;LIRAC;30;0
11688;LOGRIAN-FLORIAN;30;0
11689;LUSSAN;30;0
11690;LES MAGES;30;0
11691;MALONS-ET-ELZE;30;0
11692;MANDAGOUT;30;0
11693;MANDUEL;30;0
11694;MARGUERITTES;30;0
11695;MARS;30;0
11696;MARTIGNARGUES;30;0
11697;LE MARTINET;30;0
11698;MARUEJOLS-LES-GARDON;30;0
11699;MASSANES;30;0
11700;MASSILLARGUES-ATTUECH;30;0
11701;MAURESSARGUES;30;0
11702;MEJANNES-LE-CLAP;30;0
11703;MEJANNES-LES-ALES;30;0
11704;MEYNES;30;0
11705;MEYRANNES;30;0
11706;MIALET;30;0
11707;MILHAUD;30;0
11708;MOLIERES-CAVAILLAC;30;0
11709;MOLIERES-SUR-CEZE;30;0
11710;MONOBLET;30;0
11711;MONS;30;0
11712;MONTAGNAC;30;0
11713;MONTAREN-ET-SAINT-MEDIERS;30;0
11714;MONTCLUS;30;0
11715;MONTDARDIER;30;0
11716;MONTEILS;30;0
11717;MONTFAUCON;30;0
11718;MONTFRIN;30;0
11719;MONTIGNARGUES;30;0
11720;MONTMIRAT;30;0
11721;MONTPEZAT;30;0
11722;MOULEZAN;30;0
11723;MOUSSAC;30;0
11724;MUS;30;0
11725;NAGES-ET-SOLORGUES;30;0
11726;NAVACELLES;30;0
11727;NERS;30;0
11728;NIMES;30;0
11729;NOTRE-DAME-DE-LA-ROUVIERE;30;0
11730;ORSAN;30;0
11731;ORTHOUX-SERIGNAC-QUILHAN;30;0
11732;PARIGNARGUES;30;0
11733;PEYREMALE;30;0
11734;PEYROLES;30;0
11735;LE PIN;30;0
11736;LES PLANS;30;0
11737;LES PLANTIERS;30;0
11738;POMMIERS;30;0
11739;POMPIGNAN;30;0
11740;PONTEILS-ET-BRESIS;30;0
11741;PONT-SAINT-ESPRIT;30;0
11742;PORTES;30;0
11743;POTELIERES;30;0
11744;POUGNADORESSE;30;0
11745;POULX;30;0
11746;POUZILHAC;30;0
11747;PUECHREDON;30;0
11748;PUJAUT;30;0
11749;QUISSAC;30;0
11750;REDESSAN;30;0
11751;REMOULINS;30;0
11752;REVENS;30;0
11753;RIBAUTE-LES-TAVERNES;30;0
11754;RIVIERES;30;0
11755;ROBIAC-ROCHESSADOULE;30;0
11756;ROCHEFORT-DU-GARD;30;0
11757;ROCHEGUDE;30;0
11758;RODILHAN;30;0
11759;ROGUES;30;0
11760;ROQUEDUR;30;0
11761;ROQUEMAURE;30;0
11762;LA ROQUE-SUR-CEZE;30;0
11763;ROUSSON;30;0
11764;LA ROUVIERE;30;0
11765;SABRAN;30;0
11766;SAINT-ALEXANDRE;30;0
11767;SAINT-AMBROIX;30;0
11768;SAINT-ANDRE-DE-MAJENCOULES;30;0
11769;SAINT-ANDRE-DE-ROQUEPERTUIS;30;0
11770;SAINT-ANDRE-DE-VALBORGNE;30;0
11771;SAINT-ANDRE-D'OLERARGUES;30;0
11772;SAINT-BAUZELY;30;0
11773;SAINT-BENEZET;30;0
11774;SAINT-BONNET-DE-SALENDRINQUE;30;0
11775;SAINT-BONNET-DU-GARD;30;0
11776;SAINT-BRES;30;0
11777;SAINT-BRESSON;30;0
11778;SAINT-CESAIRE-DE-GAUZIGNAN;30;0
11779;SAINT-CHAPTES;30;0
11780;SAINT-CHRISTOL-DE-RODIERES;30;0
11781;SAINT-CHRISTOL-LES-ALES;30;0
11782;SAINT-CLEMENT;30;0
11783;SAINT-COME-ET-MARUEJOLS;30;0
11784;SAINT-DENIS;30;0
11785;SAINT-DEZERY;30;0
11786;SAINT-DIONIZY;30;0
11787;SAINTE-ANASTASIE;30;0
11788;SAINTE-CECILE-D'ANDORGE;30;0
11789;SAINTE-CROIX-DE-CADERLE;30;0
11790;SAINT-ETIENNE-DE-L'OLM;30;0
11791;SAINT-ETIENNE-DES-SORTS;30;0
11792;SAINT-FELIX-DE-PALLIERES;30;0
11793;SAINT-FLORENT-SUR-AUZONNET;30;0
11794;SAINT-GENIES-DE-COMOLAS;30;0
11795;SAINT-GENIES-DE-MALGOIRES;30;0
11796;SAINT-GERVAIS;30;0
11797;SAINT-GERVASY;30;0
11798;SAINT-GILLES;30;0
11799;SAINT-HILAIRE-DE-BRETHMAS;30;0
11800;SAINT-HILAIRE-D'OZILHAN;30;0
11801;SAINT-HIPPOLYTE-DE-CATON;30;0
11802;SAINT-HIPPOLYTE-DE-MONTAIGU;30;0
11803;SAINT-HIPPOLYTE-DU-FORT;30;0
11804;SAINT-JEAN-DE-CEYRARGUES;30;0
11805;SAINT-JEAN-DE-CRIEULON;30;0
11806;SAINT-JEAN-DE-MARUEJOLS-ET-AVEJAN;30;0
11807;SAINT-JEAN-DE-SERRES;30;0
11808;SAINT-JEAN-DE-VALERISCLE;30;0
11809;SAINT-JEAN-DU-GARD;30;0
11810;SAINT-JEAN-DU-PIN;30;0
11811;SAINT-JULIEN-DE-CASSAGNAS;30;0
11812;SAINT-JULIEN-DE-LA-NEF;30;0
11813;SAINT-JULIEN-DE-PEYROLAS;30;0
11814;SAINT-JULIEN-LES-ROSIERS;30;0
11815;SAINT-JUST-ET-VACQUIERES;30;0
11816;SAINT-LAURENT-D'AIGOUZE;30;0
11817;SAINT-LAURENT-DE-CARNOLS;30;0
11818;SAINT-LAURENT-DES-ARBRES;30;0
11819;SAINT-LAURENT-LA-VERNEDE;30;0
11820;SAINT-LAURENT-LE-MINIER;30;0
11821;SAINT-MAMERT-DU-GARD;30;0
11822;SAINT-MARCEL-DE-CAREIRET;30;0
11823;SAINT-MARTIAL;30;0
11824;SAINT-MARTIN-DE-VALGALGUES;30;0
11825;SAINT-MAURICE-DE-CAZEVIEILLE;30;0
11826;SAINT-MAXIMIN;30;0
11827;SAINT-MICHEL-D'EUZET;30;0
11828;SAINT-NAZAIRE;30;0
11829;SAINT-NAZAIRE-DES-GARDIES;30;0
11830;SAINT-PAULET-DE-CAISSON;30;0
11831;SAINT-PAUL-LA-COSTE;30;0
11832;SAINT-PAUL-LES-FONTS;30;0
11833;SAINT-PONS-LA-CALM;30;0
11834;SAINT-PRIVAT-DE-CHAMPCLOS;30;0
11835;SAINT-PRIVAT-DES-VIEUX;30;0
11836;SAINT-QUENTIN-LA-POTERIE;30;0
11837;SAINT-ROMAN-DE-CODIERES;30;0
11838;SAINT-SAUVEUR-CAMPRIEU;30;0
11839;SAINT-SEBASTIEN-D'AIGREFEUILLE;30;0
11840;SAINT-SIFFRET;30;0
11841;SAINT-THEODORIT;30;0
11842;SAINT-VICTOR-DE-MALCAP;30;0
11843;SAINT-VICTOR-DES-OULES;30;0
11844;SAINT-VICTOR-LA-COSTE;30;0
11845;SALAZAC;30;0
11846;SALINDRES;30;0
11847;SALINELLES;30;0
11848;LES SALLES-DU-GARDON;30;0
11849;SANILHAC-SAGRIES;30;0
11850;SARDAN;30;0
11851;SAUMANE;30;0
11852;SAUVE;30;0
11853;SAUVETERRE;30;0
11854;SAUZET;30;0
11855;SAVIGNARGUES;30;0
11856;SAZE;30;0
11857;SENECHAS;30;0
11858;SERNHAC;30;0
11859;SERVAS;30;0
11860;SERVIERS-ET-LABAUME;30;0
11861;SEYNES;30;0
11862;SOMMIERES;30;0
11863;SOUDORGUES;30;0
11864;SOUSTELLE;30;0
11865;SOUVIGNARGUES;30;0
11866;SUMENE;30;0
11867;TAVEL;30;0
11868;THARAUX;30;0
11869;THEZIERS;30;0
11870;THOIRAS;30;0
11871;TORNAC;30;0
11872;TRESQUES;30;0
11873;TREVES;30;0
11874;UCHAUD;30;0
11875;UZES;30;0
11876;VABRES;30;0
11877;VALLABREGUES;30;0
11878;VALLABRIX;30;0
11879;VALLERARGUES;30;0
11880;VALLERAUGUE;30;0
11881;VALLIGUIERES;30;0
11882;VAUVERT;30;0
11883;VENEJAN;30;0
11884;VERFEUIL;30;0
11885;VERGEZE;30;0
11886;LA VERNAREDE;30;0
11887;VERS-PONT-DU-GARD;30;0
11888;VESTRIC-ET-CANDIAC;30;0
11889;VEZENOBRES;30;0
11890;VIC-LE-FESQ;30;0
11891;LE VIGAN;30;0
11892;VILLENEUVE-LES-AVIGNON;30;0
11893;VILLEVIEILLE;30;0
11894;VISSEC;30;0
11895;AGASSAC;31;0
11896;AIGNES;31;0
11897;AIGREFEUILLE;31;0
11898;ALAN;31;0
11899;ALBIAC;31;0
11900;AMBAX;31;0
11901;ANAN;31;0
11902;ANTICHAN-DE-FRONTIGNES;31;0
11903;ANTIGNAC;31;0
11904;ARBAS;31;0
11905;ARBON;31;0
11906;ARDIEGE;31;0
11907;ARGUENOS;31;0
11908;ARGUT-DESSOUS;31;0
11909;ARLOS;31;0
11910;ARNAUD-GUILHEM;31;0
11911;ARTIGUE;31;0
11912;ASPET;31;0
11913;ASPRET-SARRAT;31;0
11914;AUCAMVILLE;31;0
11915;AULON;31;0
11916;AURAGNE;31;0
11917;AUREVILLE;31;0
11918;AURIAC-SUR-VENDINELLE;31;0
11919;AURIBAIL;31;0
11920;AURIGNAC;31;0
11921;AURIN;31;0
11922;AUSSEING;31;0
11923;AUSSON;31;0
11924;AUSSONNE;31;0
11925;AUTERIVE;31;0
11926;AUZAS;31;0
11927;AUZEVILLE-TOLOSANE;31;0
11928;AUZIELLE;31;0
11929;AVIGNONET-LAURAGAIS;31;0
11930;AYGUESVIVES;31;0
11931;AZAS;31;0
11932;BACHAS;31;0
11933;BACHOS;31;0
11934;BAGIRY;31;0
11935;BAGNERES-DE-LUCHON;31;0
11936;BALESTA;31;0
11937;BALMA;31;0
11938;BARBAZAN;31;0
11939;BAREN;31;0
11940;BAX;31;0
11941;BAZIEGE;31;0
11942;BAZUS;31;0
11943;BEAUCHALOT;31;0
11944;BEAUFORT;31;0
11945;BEAUMONT-SUR-LEZE;31;0
11946;BEAUPUY;31;0
11947;BEAUTEVILLE;31;0
11948;BEAUVILLE;31;0
11949;BEAUZELLE;31;0
11950;BELBERAUD;31;0
11951;BELBEZE-DE-LAURAGAIS;31;0
11952;BELBEZE-EN-COMMINGES;31;0
11953;BELESTA-EN-LAURAGAIS;31;0
11954;BELLEGARDE-SAINTE-MARIE;31;0
11955;BELLESSERRE;31;0
11956;BENQUE;31;0
11957;BENQUE-DESSOUS-ET-DESSUS;31;0
11958;BERAT;31;0
11959;BESSIERES;31;0
11960;BEZINS-GARRAUX;31;0
11961;BILLIERE;31;0
11962;BINOS;31;0
11963;BLAGNAC;31;0
11964;BLAJAN;31;0
11965;BOIS-DE-LA-PIERRE;31;0
11966;BOISSEDE;31;0
11967;BONDIGOUX;31;0
11968;BONREPOS-RIQUET;31;0
11969;BONREPOS-SUR-AUSSONNELLE;31;0
11970;BORDES-DE-RIVIERE;31;0
11971;LE BORN;31;0
11972;BOUDRAC;31;0
11973;BOULOC;31;0
11974;BOULOGNE-SUR-GESSE;31;0
11975;BOURG-D'OUEIL;31;0
11976;BOURG-SAINT-BERNARD;31;0
11977;BOUSSAN;31;0
11978;BOUSSENS;31;0
11979;BOUTX;31;0
11980;BOUZIN;31;0
11981;BRAGAYRAC;31;0
11982;BRAX;31;0
11983;BRETX;31;0
11984;BRIGNEMONT;31;0
11985;BRUGUIERES;31;0
11986;BURGALAYS;31;0
11987;LE BURGAUD;31;0
11988;BUZET-SUR-TARN;31;0
11989;CABANAC-CAZAUX;31;0
11990;CABANAC-SEGUENVILLE;31;0
11991;LE CABANIAL;31;0
11992;CADOURS;31;0
11993;CAIGNAC;31;0
11994;CALMONT;31;0
11995;CAMBERNARD;31;0
11996;CAMBIAC;31;0
11997;CANENS;31;0
11998;CAPENS;31;0
11999;CARAGOUDES;31;0
12000;CARAMAN;31;0
12001;CARBONNE;31;0
12002;CARDEILHAC;31;0
12003;CASSAGNABERE-TOURNAS;31;0
12004;CASSAGNE;31;0
12005;CASTAGNAC;31;0
12006;CASTAGNEDE;31;0
12007;CASTANET-TOLOSAN;31;0
